file number,time (s),x_center (cm),adv (degree),rec (degree),contact_line_length (cm),y_center (cm),middle_angle_degree (degree),velocity (cm/s)
frame_000152.png,0.00925,0.8097931083723193,118.79772472286297,70.80927384820082,0.5920722348494452,0.1214045783296106,68.67540273239231,39.77750029895777
frame_000153.png,0.0095,0.8197374834470588,118.96314296705876,72.6860686471331,0.5922922173358208,0.12149996133244312,68.61775347782768,39.10084292696902
frame_000154.png,0.00975,0.829512694178801,117.62085685704676,72.52246374963008,0.5937182723816716,0.1215624194126595,68.51217618437072,39.91788749409908
frame_000155.png,0.01,0.8394921660523258,117.37794526242942,71.87846156380238,0.5947791135261458,0.12166055073857762,68.38451279349978,39.74468091104555
frame_000156.png,0.01025,0.8494283362800872,116.78037248688044,70.69227674896196,0.5963556499236953,0.12164432430827132,68.26978523773107,39.8986313385139
frame_000157.png,0.0105,0.8594029941147157,117.21578272451076,70.4069812478226,0.5965819076511893,0.12170458122829862,68.13842055514651,40.68684877122575
frame_000158.png,0.010750000000000001,0.8695747063075221,119.29717445062339,73.54050754473728,0.5953349325630055,0.12179697027035835,68.08532075807273,38.492076283561886
frame_000159.png,0.011,0.8791977253784126,117.65564465444157,70.19825915902695,0.5983413574669746,0.12171701890151472,67.86792426103395,40.87028710492602
frame_000160.png,0.01125,0.8894152971546441,119.24451464173623,69.71956254324641,0.5981640821024619,0.12179389308928858,67.7677292597925,40.16466548219633
frame_000161.png,0.0115,0.8994564635251932,117.48579601659591,71.00322841837307,0.5991571766319042,0.12173505946246048,67.63482447814434,40.5125202628267
frame_000162.png,0.01175,0.9095845935908998,117.75619045823316,69.87058961749256,0.6007696117869802,0.12168238228642465,67.54025885100118,40.05885446997803
frame_000163.png,0.012,0.9195993072083943,116.94531671389261,69.94348472268376,0.6017071858040663,0.12168398717583408,67.39497567762692,40.310404324614964
frame_000164.png,0.01225,0.9296769082895481,118.7367290289142,69.6801113375767,0.6015928095649934,0.1216690391319944,67.31143143592007,40.79113840994708
frame_000165.png,0.0125,0.9398746928920348,117.76518096269378,71.20162147097966,0.6030479734313696,0.12156508322770515,67.12103090574512,40.74312859224971
frame_000166.png,0.012750000000000001,0.9500604750400973,120.68094867449679,68.13892836228099,0.6036681427058365,0.12156226745199689,66.89862754634906,40.6927175996632
frame_000167.png,0.013000000000000001,0.9602336544400131,120.13757869355453,70.12721017630307,0.6035544413733179,0.12145089815511013,66.86521547104144,40.16582192682705
frame_000168.png,0.01325,0.9702751099217198,119.97593691283123,69.909287652398,0.604631311966474,0.12143747996117307,66.64605855354388,42.05819203281402
frame_000169.png,0.0135,0.9807896579299233,118.75630898943638,70.65182499579956,0.6062587636973088,0.12130274306679407,66.57236422783211,40.67697415308791
frame_000170.png,0.01375,0.9909589014681953,114.78054969174896,68.93164914591426,0.6100208454124686,0.12118501132323925,66.43239555011594,41.578003962818414
frame_000171.png,0.014,1.0013534024589,117.04639590563936,68.23672800159908,0.6110283731599302,0.12110938136868946,66.31510144070947,41.8740376597766
frame_000172.png,0.01425,1.011821911873844,121.41809613740017,69.51818737126682,0.608763356637206,0.12107620946652102,66.27010630962282,40.594526927034025
frame_000173.png,0.0145,1.0219705436056026,124.94761807388406,69.01855314317604,0.6088569922435367,0.1210104907402807,66.08179675686463,42.6308123991026
frame_000174.png,0.014750000000000001,1.0326282467053782,129.19141337398588,67.68079834864983,0.6075310040166098,0.12105569338143049,65.88398839019783,41.8803471142315
frame_000175.png,0.015,1.043098333483936,131.00545631489805,66.68317217695976,0.6074942026588912,0.12084271110880872,65.68699309838784,41.6788325794375
frame_000176.png,0.01525,1.0535180416287955,132.8758496150475,66.8023993464514,0.6065759165773158,0.12076380982890647,65.57255902151003,42.81511719540454
frame_000177.png,0.0155,1.0642218209276466,133.89491917174945,69.31351112162565,0.6050460886110425,0.12065867634428751,65.37007260681887,41.74808125846585
frame_000178.png,0.01575,1.074658841242263,134.4434615862076,68.47605825350558,0.604292696194687,0.12053739575410677,65.12223604814992,41.972556789522386
frame_000179.png,0.016,1.0851519804396437,134.9143989876344,66.68863312526162,0.6043843860405945,0.12046649830440444,64.89609745679937,42.37586681529937
frame_000180.png,0.01625,1.0957459471434685,134.1417600503652,66.93939842548508,0.6048064742120278,0.12036082898935047,64.65635933053971,42.709884143135035
frame_000181.png,0.0165,1.1064234181792523,135.31581656930194,67.81853112196717,0.6033603206456285,0.12037848753815397,64.38843657512712,42.38040571294022
frame_000182.png,0.01675,1.1170185196074873,134.3287903444355,67.49760877057176,0.6038160237399446,0.12018761141144771,64.2024212289358,43.56408720124705
frame_000183.png,0.017,1.127909541407799,133.72921624901025,65.8082801686125,0.6047848900684919,0.12008409797446717,63.95933184732969,41.57336604090123
frame_000184.png,0.01725,1.1383028829180244,133.98492719770155,66.12004649588101,0.6044094572340419,0.12005318694971666,63.674527139590026,42.717768802480904
frame_000185.png,0.0175,1.1489823251186446,133.69995498638087,65.07177158592081,0.6055017859977606,0.11987689659242999,63.460961622305845,42.561995998031676
frame_000186.png,0.017750000000000002,1.1596228241181525,138.18145084450987,67.3001213117388,0.6027333347371129,0.11978848785574644,63.191484093266986,42.66685963865946
frame_000187.png,0.018000000000000002,1.1702895390278174,140.71335010770943,65.24049883167979,0.6005964874076204,0.1197372629883313,62.85378146752249,41.33893758011631
frame_000188.png,0.01825,1.1806242734228465,145.00207685799842,63.43925271463401,0.5978277969211715,0.11955476784685748,62.32729468704662,42.64827391345616
frame_000189.png,0.0185,1.1912863419012105,140.778541072875,64.45723938411392,0.5976678901522309,0.11945824927378094,62.025276705254065,42.36592757588031
frame_000190.png,0.01875,1.2018778237951806,137.37767694740685,65.36859444832665,0.5995965345021058,0.11926942105618878,61.55006636341148,42.801180570982034
frame_000191.png,0.019,1.212578118937926,133.69435136370237,65.55650385204206,0.6029098112480629,0.11910190641431337,61.39822668865764,41.375944997244396
frame_000192.png,0.01925,1.2229221051872372,128.33903264623592,66.74927506131445,0.6054198991577923,0.1189092206074184,60.872763469011176,43.6493374268645
frame_000193.png,0.0195,1.2338344395439533,120.5314202569423,67.55079190746345,0.6094578549750721,0.11870564435761935,60.57440823527305,43.47807689696115
frame_000194.png,0.01975,1.2447039587681936,118.14273069359095,67.1848701940489,0.6116346962692213,0.11852887430939808,60.470498804712626,44.078129507938435
frame_000195.png,0.02,1.2557234911451782,114.90823072328621,66.35738590576156,0.6146258877742147,0.11838144291316906,60.22045626461868,43.95992584208397
frame_000196.png,0.02025,1.2667134726056992,113.86884385391738,64.81157437012448,0.6174667089084921,0.1182066930884681,59.96946332207752,43.08135664338497
frame_000197.png,0.0205,1.2774838117665455,112.9138971849904,65.75902616414017,0.6192289139896946,0.11799305979786746,59.77725299187634,43.87778679023313
frame_000198.png,0.02075,1.2884532584641037,113.50374947233655,64.80757555669976,0.6219036819062844,0.11783112394065473,59.53751005976911,43.22753791113332
frame_000199.png,0.021,1.299260142941887,113.35463946307772,65.49078705674498,0.6237096904955118,0.11748234475418869,59.20912391001681,44.00952003101999
frame_000200.png,0.02125,1.310262522949642,114.0271767348392,65.91445650868414,0.6259056535861678,0.11711600869768687,58.61060584720203,43.95204359702465
frame_000201.png,0.021500000000000002,1.3212505338488982,115.55992348474379,67.17816598851006,0.6270873606215753,0.11675406228448328,58.245245915529715,44.188262963912095
frame_000202.png,0.021750000000000002,1.3322975995898763,116.30816324119355,63.645254944665695,0.6305288011644996,0.1163894386601613,57.577574816274584,43.884784565251245
frame_000203.png,0.022,1.343268795731189,116.17804514790325,65.37253873398814,0.6316724530462261,0.11621420310735053,57.17153599504208,45.97343211706484
frame_000204.png,0.02225,1.3547621537604553,116.00430790901248,64.56370041145576,0.6345178769154579,0.11615814712923908,56.75113203238989,44.37796669406335
frame_000205.png,0.0225,1.3658566454339711,116.9590422322031,66.41050858363921,0.6355781631174277,0.1161176196832842,56.447035236997586,44.68746971279458
frame_000206.png,0.02275,1.3770285128621698,118.20108070337848,66.18033285138654,0.6369698554230797,0.11607009513846694,56.2607252620042,45.23511194122598
frame_000207.png,0.023,1.3883372908474763,115.41589864696273,64.48714345963357,0.6396625920107132,0.11602525963944176,56.13645968892469,42.247122329565734
frame_000208.png,0.02325,1.3988990714298677,119.23959907747486,65.06767649455236,0.6408661277096156,0.11615299430181761,56.16878411213832,43.86421484023639
frame_000209.png,0.0235,1.4098651251399268,118.83755943057494,63.80632623464146,0.6436732526456329,0.11652008621078234,56.16778080658402,43.923356791635726
frame_000210.png,0.02375,1.4208459643378357,117.68339103569758,65.81990159207041,0.646461597185612,0.11715743493131546,56.17625893242592,43.313876607539825
frame_000211.png,0.024,1.4316744334897207,116.4576315619458,68.44592970375993,0.6485071273010553,0.11751693808067883,56.170483683900734,44.782153850465356
frame_000212.png,0.02425,1.442869971952337,114.67527541689925,65.8960816448115,0.6514573741487872,0.11802650768466433,56.22655446022047,44.48407105373153
frame_000213.png,0.0245,1.45399098971577,116.33175706107721,66.4953331703654,0.6525898702744608,0.11833181581800524,56.18499456226497,42.158933742270754
frame_000214.png,0.02475,1.4645307231513376,117.4752355560023,63.53440418755643,0.6576499904952219,0.11849110733601141,55.973166090874756,43.769237345071765
frame_000215.png,0.025,1.4754730324876055,116.65081170002621,65.5080823849662,0.6611349024729889,0.11861747436037315,55.64556607800661,42.89513289096014
frame_000216.png,0.02525,1.4861968157103456,115.99955158633418,66.4917517250476,0.6646267426612378,0.11858808585985176,55.5547231966433,44.92900206240069
frame_000217.png,0.025500000000000002,1.4974290662259457,116.22665625959898,62.121964165455466,0.6679507849315289,0.11846046311775404,55.5983783172641,44.20506628852916
frame_000218.png,0.025750000000000002,1.508480332798078,115.63708274584688,65.51239983052577,0.6707238277729219,0.11818119418954037,55.49288546478486,44.96360261823895
frame_000219.png,0.026000000000000002,1.5197212334526378,114.81189459626162,64.13212030387231,0.6741983703014763,0.11795242636028212,55.38561823890229,44.73623772457991
frame_000220.png,0.02625,1.5309052928837827,115.04538545127984,68.6863318928506,0.673549917871248,0.11764728908792842,55.41571270078735,45.35468305636492
frame_000221.png,0.0265,1.542243963647874,115.78091502384298,65.21825727342403,0.6759016418105872,0.11730366212432883,55.477634695441594,44.5534466275026
frame_000222.png,0.02675,1.5533823253047496,114.13354199962085,66.94259577895025,0.6782483719609348,0.11696622013661345,55.44881692587894,44.57593758217726
frame_000223.png,0.027,1.564526309700294,114.557466724472,68.24182011274749,0.67909896944617,0.11650566303871339,55.51885248759891,46.28852100133862
